image_id,class_name,x1,y1,x2,y2,source,review_status,notes
45min_after_washout_frame_000,mother_bud_pair,107.0,59.0,160.0,116.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\45min after washout_frame_000.png; box_source=mask_union;seeds=n0+n1+b3
training_2_frame_021,single_cell,99.0,45.0,137.0,79.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_021.png; box_source=mask_union;seeds=n3
training_2_frame_022,mother_bud_pair,128.0,124.0,173.0,190.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_022.png; box_source=mask_union;seeds=n3+n4+b2
training_2_frame_022,mother_bud_pair,87.0,51.0,137.0,108.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_022.png; box_source=mask_union;seeds=n0+n1+b0
training_2_frame_022,early_bud_pair,115.0,59.0,156.0,101.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_022.png; box_source=mask_union;seeds=n2+b1
training_2_frame_023,early_bud_pair,176.0,119.0,225.0,171.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_023.png; box_source=mask_union;seeds=n2+b2
training_2_frame_023,early_bud_pair,48.0,110.0,106.0,150.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_023.png; box_source=mask_union;seeds=n1+b1
training_2_frame_023,early_bud_pair,98.0,25.0,139.0,77.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_023.png; box_source=mask_union;seeds=n0+b0
training_2_frame_024,early_bud_pair,107.0,120.0,143.0,172.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_024.png; box_source=mask_union;seeds=n2+b3
training_2_frame_024,early_bud_pair,96.0,62.0,135.0,112.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_024.png; box_source=mask_union;seeds=n1+b1
training_2_frame_024,early_bud_pair,186.0,36.0,230.0,73.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_024.png; box_source=mask_union;seeds=n0+b0
training_2_frame_025,mother_bud_pair,2.0,116.0,62.0,157.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_025.png; box_source=mask_union;seeds=n4+n3+b3
training_2_frame_025,mother_bud_pair,175.0,85.0,214.0,137.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_025.png; box_source=mask_union;seeds=n1+n2+b2
training_2_frame_025,early_bud_pair,158.0,38.0,196.0,100.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_025.png; box_source=mask_union;seeds=n0+b0
training_2_frame_026,mother_bud_pair,98.0,40.0,142.0,104.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_026.png; box_source=mask_union;seeds=n0+n1+b0
training_2_frame_026,early_bud_pair,97.0,90.0,148.0,135.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_026.png; box_source=mask_union;seeds=n2+b1
training_2_frame_026,early_bud_pair,70.0,150.0,126.0,192.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_026.png; box_source=mask_union;seeds=n3+b2
training_2_frame_026,early_bud_pair,172.0,169.0,210.0,209.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_026.png; box_source=mask_union;seeds=n4+b3
training_2_frame_027,mother_bud_pair,189.0,53.0,238.0,109.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_027.png; box_source=mask_union;seeds=n1+n3+b1
training_2_frame_027,mother_bud_pair,23.0,36.0,77.0,92.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_027.png; box_source=mask_union;seeds=n2+n0+b0
training_2_frame_027,mother_bud_pair,122.0,80.0,180.0,132.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_027.png; box_source=mask_union;seeds=n5+n4+b2
training_2_frame_027,mother_bud_pair,0.0,199.0,47.0,238.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_027.png; box_source=mask_union;seeds=n6+n7+b3
training_2_frame_028,mother_bud_pair,63.0,69.0,113.0,121.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_028.png; box_source=mask_union;seeds=n2+n1+b1
training_2_frame_028,early_bud_pair,117.0,0.0,160.0,38.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_028.png; box_source=mask_union;seeds=n0+b0
training_2_frame_028,early_bud_pair,109.0,124.0,166.0,165.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_028.png; box_source=mask_union;seeds=n3+b3
training_2_frame_028,early_bud_pair,71.0,163.0,109.0,199.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_028.png; box_source=mask_union;seeds=n4+b5
training_2_frame_029,early_bud_pair,233.0,0.0,255.0,41.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_029.png; box_source=mask_union;seeds=n0+b0
training_2_frame_029,early_bud_pair,115.0,89.0,153.0,137.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_029.png; box_source=mask_union;seeds=n1+b2
training_2_frame_029,single_cell,107.0,125.0,144.0,160.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_029.png; box_source=mask_union;seeds=n2
training_2_frame_029,single_cell,133.0,128.0,169.0,166.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_029.png; box_source=mask_union;seeds=n3
training_2_frame_030,mother_bud_pair,98.0,39.0,151.0,137.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_030.png; box_source=mask_union;seeds=n4+n0+b1
training_2_frame_030,mother_bud_pair,129.0,43.0,180.0,114.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_030.png; box_source=mask_union;seeds=n1+n3+b0
training_2_frame_030,early_bud_pair,54.0,54.0,109.0,94.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_030.png; box_source=mask_union;seeds=n2+b2
training_2_frame_031,mother_bud_pair,124.0,62.0,188.0,116.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_031.png; box_source=mask_union;seeds=n0+n1+b0
training_2_frame_031,early_bud_pair,156.0,86.0,194.0,123.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_031.png; box_source=mask_union;seeds=n3+b1
training_2_frame_031,early_bud_pair,76.0,86.0,125.0,121.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_031.png; box_source=mask_union;seeds=n2+b3
training_2_frame_032,mother_bud_pair,70.0,42.0,132.0,93.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_032.png; box_source=mask_union;seeds=n0+n1+b2
training_2_frame_032,mother_bud_pair,91.0,88.0,164.0,157.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_032.png; box_source=mask_union;seeds=n5+n4+b6
training_2_frame_032,mother_bud_pair,130.0,82.0,192.0,147.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_032.png; box_source=mask_union;seeds=n2+n3+b5
training_2_frame_033,mother_bud_pair,87.0,123.0,142.0,178.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_033.png; box_source=mask_union;seeds=n2+n4+b1
training_2_frame_033,mother_bud_pair,57.0,105.0,101.0,181.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_033.png; box_source=mask_union;seeds=n5+n1+b4
training_2_frame_033,mother_bud_pair,29.0,113.0,72.0,169.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_033.png; box_source=mask_union;seeds=n0+n3+b2
training_2_frame_034,early_bud_pair,227.0,111.0,255.0,172.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_034.png; box_source=mask_union;seeds=n1+b3
training_2_frame_034,early_bud_pair,37.0,73.0,75.0,122.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_034.png; box_source=mask_union;seeds=n0+b0
training_2_frame_035,mother_bud_pair,102.0,100.0,155.0,170.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_035.png; box_source=mask_union;seeds=n4+n2+b1
training_2_frame_035,mother_bud_pair,135.0,121.0,191.0,194.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_035.png; box_source=mask_union;seeds=n3+n5+b2
training_2_frame_035,mother_bud_pair,142.0,96.0,202.0,137.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_035.png; box_source=mask_union;seeds=n0+n1+b0
training_2_frame_035,early_bud_pair,136.0,151.0,190.0,208.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_035.png; box_source=mask_union;seeds=n6+b4
training_2_frame_036,mother_bud_pair,14.0,51.0,84.0,103.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_036.png; box_source=mask_union;seeds=n1+n2+b1
training_2_frame_036,early_bud_pair,47.0,46.0,84.0,86.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_036.png; box_source=mask_union;seeds=n0+b0
training_2_frame_037,mother_bud_pair,99.0,47.0,162.0,98.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_037.png; box_source=mask_union;seeds=n1+n2+b1
training_2_frame_037,mother_bud_pair,91.0,87.0,153.0,127.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_037.png; box_source=mask_union;seeds=n3+n4+b4
training_2_frame_037,early_bud_pair,86.0,19.0,136.0,69.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_037.png; box_source=mask_union;seeds=n0+b0
training_2_frame_037,single_cell,145.0,93.0,180.0,125.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_037.png; box_source=mask_union;seeds=n5
training_2_frame_037,single_cell,127.0,109.0,162.0,149.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_037.png; box_source=mask_union;seeds=n6
training_2_frame_038,mother_bud_pair,177.0,73.0,217.0,132.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_038.png; box_source=mask_union;seeds=n4+n5+b0
training_2_frame_038,mother_bud_pair,199.0,83.0,255.0,142.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_038.png; box_source=mask_union;seeds=n3+n6+b2
training_2_frame_038,mother_bud_pair,133.0,61.0,203.0,114.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_038.png; box_source=mask_union;seeds=n2+n0+b1
training_2_frame_038,single_cell,198.0,65.0,243.0,106.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_038.png; box_source=mask_union;seeds=n1
training_2_frame_039,mother_bud_pair,99.0,42.0,151.0,100.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_039.png; box_source=mask_union;seeds=n3+n1+b4
training_2_frame_039,mother_bud_pair,117.0,63.0,167.0,121.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_039.png; box_source=mask_union;seeds=n2+n4+b5
training_2_frame_039,early_bud_pair,64.0,39.0,122.0,78.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_039.png; box_source=mask_union;seeds=n0+b0
training_2_frame_040,mother_bud_pair,117.0,10.0,167.0,77.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_040.png; box_source=mask_union;seeds=n1+n0+b1
training_2_frame_040,mother_bud_pair,142.0,51.0,198.0,113.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_040.png; box_source=mask_union;seeds=n2+n3+b2
training_2_frame_041,mother_bud_pair,32.0,75.0,92.0,130.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_041.png; box_source=mask_union;seeds=n3+n2+b4
training_2_frame_041,early_bud_pair,205.0,65.0,255.0,108.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_041.png; box_source=mask_union;seeds=n1+b3
training_2_frame_041,early_bud_pair,21.0,103.0,66.0,137.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=6; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_041.png; box_source=mask_union;seeds=n4+b6
training_2_frame_041,early_bud_pair,71.0,67.0,105.0,107.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_041.png; box_source=mask_union;seeds=n0+b0
training_2_frame_041,single_cell,34.0,170.0,71.0,208.0,v6_mask_aware_pseudo_label,needs_review,unpaired_green_nucleus; nucleus_idx=5; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_041.png; box_source=mask_union;seeds=n5
training_2_frame_042,mother_bud_pair,98.0,65.0,139.0,138.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_042.png; box_source=mask_union;seeds=n2+n4+b2
training_2_frame_042,mother_bud_pair,116.0,33.0,176.0,75.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_042.png; box_source=mask_union;seeds=n1+n0+b1
training_2_frame_042,early_bud_pair,113.0,82.0,162.0,132.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_042.png; box_source=mask_union;seeds=n3+b3
training_2_frame_043,mother_bud_pair,63.0,28.0,127.0,62.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_043.png; box_source=mask_union;seeds=n1+n0+b1
training_2_frame_043,mother_bud_pair,196.0,112.0,255.0,158.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_043.png; box_source=mask_union;seeds=n3+n2+b2
training_2_frame_043,early_bud_pair,67.0,116.0,110.0,170.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_043.png; box_source=mask_union;seeds=n4+b4
training_2_frame_044,mother_bud_pair,0.0,20.0,52.0,76.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_044.png; box_source=mask_union;seeds=n3+n1+b2
training_2_frame_044,mother_bud_pair,118.0,45.0,178.0,86.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_044.png; box_source=mask_union;seeds=n4+n5+b3
training_2_frame_044,mother_bud_pair,102.0,123.0,142.0,188.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_044.png; box_source=mask_union;seeds=n6+n7+b4
training_2_frame_044,mother_bud_pair,152.0,15.0,218.0,64.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_044.png; box_source=mask_union;seeds=n2+n0+b0
training_2_frame_045,mother_bud_pair,74.0,89.0,140.0,138.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_045.png; box_source=mask_union;seeds=n2+n3+b0
training_2_frame_045,mother_bud_pair,77.0,68.0,140.0,105.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_045.png; box_source=mask_union;seeds=n0+n1+b1
training_2_frame_045,early_bud_pair,122.0,96.0,173.0,162.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_045.png; box_source=mask_union;seeds=n4+b2
training_2_frame_046,mother_bud_pair,134.0,24.0,194.0,73.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_046.png; box_source=mask_union;seeds=n0+n1+b0
training_2_frame_046,early_bud_pair,81.0,133.0,133.0,200.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_046.png; box_source=mask_union;seeds=n3+b4
training_2_frame_046,early_bud_pair,158.0,53.0,207.0,91.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_046.png; box_source=mask_union;seeds=n2+b1
training_2_frame_047,mother_bud_pair,66.0,40.0,125.0,94.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_047.png; box_source=mask_union;seeds=n1+n0+b0
training_2_frame_047,mother_bud_pair,50.0,64.0,93.0,131.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_047.png; box_source=mask_union;seeds=n2+n4+b1
training_2_frame_047,mother_bud_pair,76.0,91.0,134.0,147.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=4; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_047.png; box_source=mask_union;seeds=n5+n6+b4
training_2_frame_047,early_bud_pair,72.0,81.0,118.0,116.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_047.png; box_source=mask_union;seeds=n3+b2
training_2_frame_048,mother_bud_pair,90.0,62.0,147.0,106.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=0; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_048.png; box_source=mask_union;seeds=n2+n0+b0
training_2_frame_048,mother_bud_pair,153.0,195.0,219.0,239.0,v6_mask_aware_pseudo_label,needs_review,two_nuclei_near_budneck; budneck_idx=3; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_048.png; box_source=mask_union;seeds=n5+n4+b3
training_2_frame_048,early_bud_pair,156.0,66.0,205.0,102.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=1; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_048.png; box_source=mask_union;seeds=n1+b1
training_2_frame_048,early_bud_pair,37.0,87.0,73.0,142.0,v6_mask_aware_pseudo_label,needs_review,one_nucleus_near_budneck; budneck_idx=2; mask_source=v6_ml_detection\sam_masks\prompted_mobile_sam_from_source_tifs\instances\training_2_frame_048.png; box_source=mask_union;seeds=n3+b2
