image_id,comparison_type,rule_id,manual_id,rule_class,manual_class,iou,rule_box,manual_box,rule_area_px2,manual_area_px2,area_ratio_rule_over_manual,notes
training_2_frame_016,class_mismatch_box_match,rule_225,manual_346,single_cell,early_bud_pair,0.7140,"113.00,48.00,158.00,96.00","107.00,43.00,162.00,98.00",2160.00,3025.00,0.7140,
training_2_frame_016,class_mismatch_box_match,rule_226,manual_348,single_cell,early_bud_pair,0.6111,"78.00,58.00,122.00,110.00","73.00,41.00,125.00,113.00",2288.00,3744.00,0.6111,
training_2_frame_007,rule_only_or_bad_box,rule_221,,mother_bud_pair,,,"129.00,66.00,175.00,133.00",,3082.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_007,rule_only_or_bad_box,rule_222,,mother_bud_pair,,,"165.00,73.00,218.00,126.00",,2809.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_007,rule_only_or_bad_box,rule_223,,early_bud_pair,,,"111.00,39.00,164.00,75.00",,1908.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_007,manual_only_missed_by_rule,,manual_349,,early_bud_pair,,,"102.00,32.00,136.00,81.00",,1666.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_007,manual_only_missed_by_rule,,manual_350,,mother_bud_pair,,,"121.00,36.00,175.00,108.00",,3888.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_007,manual_only_missed_by_rule,,manual_351,,single_cell,,,"140.00,98.00,173.00,142.00",,1452.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_007,manual_only_missed_by_rule,,manual_352,,single_cell,,,"166.00,69.00,205.00,111.00",,1638.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_007,manual_only_missed_by_rule,,manual_353,,single_cell,,,"184.00,90.00,219.00,128.00",,1330.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_036,rule_only_or_bad_box,rule_239,,mother_bud_pair,,,"14.00,51.00,84.00,103.00",,3640.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_036,rule_only_or_bad_box,rule_240,,early_bud_pair,,,"47.00,46.00,84.00,86.00",,1480.00,,,No manual box matched this rule box at IoU threshold.
