image_id,comparison_type,rule_id,manual_id,rule_class,manual_class,iou,rule_box,manual_box,rule_area_px2,manual_area_px2,area_ratio_rule_over_manual,notes
training_2_frame_060,manual_only_missed_by_rule,,manual_352,,single_cell,,,"45.65,93.07,87.65,144.07",,2142.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_048,same_class_box_match,rule_247,manual_355,mother_bud_pair,mother_bud_pair,0.8953,"90.00,62.00,147.00,106.00","87.65,61.06,146.66,104.07",2508.00,2538.02,0.9882,
training_2_frame_048,same_class_box_match,rule_250,manual_356,early_bud_pair,early_bud_pair,0.8316,"37.00,87.00,73.00,142.00","33.65,88.07,74.65,144.07",1980.00,2296.00,0.8624,
training_2_frame_048,same_class_box_match,rule_249,manual_357,early_bud_pair,early_bud_pair,0.7998,"156.00,66.00,205.00,102.00","159.66,65.06,201.66,104.07",1764.00,1638.42,1.0766,
training_2_frame_048,rule_only_or_bad_box,rule_248,,mother_bud_pair,,,"153.00,195.00,219.00,239.00",,2904.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_048,manual_only_missed_by_rule,,manual_353,,single_cell,,,"143.66,200.07,182.66,234.07",,1326.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_048,manual_only_missed_by_rule,,manual_354,,single_cell,,,"173.66,187.07,213.66,232.07",,1800.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_029,same_class_box_match,rule_238,manual_358,early_bud_pair,early_bud_pair,0.7877,"115.00,89.00,153.00,137.00","110.66,86.07,151.66,135.07",1824.00,2009.00,0.9079,
training_2_frame_029,rule_only_or_bad_box,rule_237,,early_bud_pair,,,"233.00,0.00,255.00,41.00",,902.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_029,rule_only_or_bad_box,rule_239,,single_cell,,,"107.00,125.00,144.00,160.00",,1295.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_029,rule_only_or_bad_box,rule_240,,single_cell,,,"133.00,128.00,169.00,166.00",,1368.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_029,manual_only_missed_by_rule,,manual_359,,mother_bud_pair,,,"102.66,118.07,165.66,167.07",,3087.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_019,same_class_box_match,rule_230,manual_360,mother_bud_pair,mother_bud_pair,0.9357,"122.00,36.00,178.00,117.00","120.66,36.06,177.66,114.07",4536.00,4446.57,1.0201,
training_2_frame_019,same_class_box_match,rule_232,manual_361,early_bud_pair,early_bud_pair,0.7884,"62.00,76.00,119.00,117.00","59.65,73.06,115.66,114.07",2337.00,2296.97,1.0174,
training_2_frame_019,class_mismatch_box_match,rule_233,manual_362,single_cell,early_bud_pair,0.5674,"86.00,171.00,130.00,209.00","88.65,156.07,134.66,214.07",1672.00,2668.58,0.6266,
training_2_frame_019,rule_only_or_bad_box,rule_231,,mother_bud_pair,,,"76.00,132.00,147.00,184.00",,3692.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_019,manual_only_missed_by_rule,,manual_363,,single_cell,,,"70.65,137.07,113.66,174.07",,1591.37,,No rule box matched this manual box at IoU threshold.
training_2_frame_019,manual_only_missed_by_rule,,manual_364,,single_cell,,,"103.66,128.07,143.66,170.07",,1680.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_002,same_class_box_match,rule_221,manual_368,early_bud_pair,early_bud_pair,0.8746,"0.00,53.00,46.00,115.00","0.65,53.06,43.65,111.07",2852.00,2494.43,1.1433,
training_2_frame_002,same_class_box_match,rule_219,manual_367,mother_bud_pair,mother_bud_pair,0.8425,"177.00,55.00,233.00,110.00","175.66,53.06,228.66,108.07",3080.00,2915.53,1.0564,
training_2_frame_002,same_class_box_match,rule_218,manual_366,mother_bud_pair,mother_bud_pair,0.8232,"149.00,87.00,210.00,140.00","145.66,85.07,204.66,139.07",3233.00,3186.00,1.0148,
training_2_frame_002,class_mismatch_box_match,rule_220,manual_369,mother_bud_pair,early_bud_pair,0.5973,"197.00,93.00,254.00,156.00","196.66,115.07,249.66,156.07",3591.00,2173.00,1.6526,
training_2_frame_002,manual_only_missed_by_rule,,manual_365,,single_cell,,,"198.66,85.07,238.66,126.07",,1640.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_105,same_class_box_match,rule_304,manual_370,early_bud_pair,early_bud_pair,0.8443,"139.00,105.00,175.00,165.00","140.66,102.07,176.66,163.07",2160.00,2196.00,0.9836,
training_2_frame_105,same_class_box_match,rule_303,manual_372,mother_bud_pair,mother_bud_pair,0.7953,"112.00,47.00,148.00,107.00","110.66,49.06,152.66,104.07",2160.00,2310.42,0.9349,
training_2_frame_105,same_class_box_match,rule_302,manual_371,mother_bud_pair,mother_bud_pair,0.7071,"80.00,104.00,140.00,153.00","78.65,108.07,135.66,146.07",2940.00,2166.38,1.3571,
training_2_frame_081,same_class_box_match,rule_275,manual_374,mother_bud_pair,mother_bud_pair,0.8992,"138.00,0.00,190.00,56.00","137.66,2.06,188.66,54.06",2912.00,2652.00,1.0980,
training_2_frame_081,same_class_box_match,rule_276,manual_375,mother_bud_pair,mother_bud_pair,0.7795,"23.00,0.00,83.00,44.00","19.65,0.06,77.65,49.06",2640.00,2842.00,0.9289,
training_2_frame_081,same_class_box_match,rule_277,manual_373,mother_bud_pair,mother_bud_pair,0.7308,"109.00,153.00,170.00,199.00","111.66,151.07,164.66,207.07",2806.00,2968.00,0.9454,
training_2_frame_064,same_class_box_match,rule_264,manual_378,early_bud_pair,early_bud_pair,0.9044,"96.00,42.00,151.00,87.00","94.66,40.06,151.66,88.07",2475.00,2736.57,0.9044,
training_2_frame_064,same_class_box_match,rule_262,manual_376,mother_bud_pair,mother_bud_pair,0.5412,"88.00,116.00,162.00,165.00","112.66,103.07,160.66,167.07",3626.00,3072.00,1.1803,
training_2_frame_064,same_class_box_match,rule_263,manual_377,mother_bud_pair,mother_bud_pair,0.5051,"87.00,96.00,144.00,156.00","84.65,103.07,122.66,161.07",3420.00,2204.58,1.5513,
training_2_frame_046,same_class_box_match,rule_246,manual_381,early_bud_pair,early_bud_pair,0.8236,"158.00,53.00,207.00,91.00","151.66,53.06,204.66,90.07",1862.00,1961.53,0.9493,
training_2_frame_046,rule_only_or_bad_box,rule_244,,mother_bud_pair,,,"134.00,24.00,194.00,73.00",,2940.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_046,rule_only_or_bad_box,rule_245,,early_bud_pair,,,"81.00,133.00,133.00,200.00",,3484.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_046,manual_only_missed_by_rule,,manual_379,,early_bud_pair,,,"73.65,132.07,128.66,171.07",,2145.39,,No rule box matched this manual box at IoU threshold.
training_2_frame_046,manual_only_missed_by_rule,,manual_380,,early_bud_pair,,,"65.65,160.07,118.66,209.07",,2597.49,,No rule box matched this manual box at IoU threshold.
training_2_frame_046,manual_only_missed_by_rule,,manual_382,,single_cell,,,"131.66,37.06,164.66,66.06",,957.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_046,manual_only_missed_by_rule,,manual_383,,single_cell,,,"150.66,17.06,191.66,61.06",,1804.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_033,same_class_box_match,rule_243,manual_387,mother_bud_pair,mother_bud_pair,0.6788,"29.00,113.00,72.00,169.00","18.65,112.07,68.65,164.07",2408.00,2600.00,0.9262,
training_2_frame_033,class_mismatch_box_match,rule_242,manual_388,mother_bud_pair,early_bud_pair,0.5573,"57.00,105.00,101.00,181.00","53.65,99.07,96.66,158.07",3344.00,2537.59,1.3178,
training_2_frame_033,rule_only_or_bad_box,rule_241,,mother_bud_pair,,,"87.00,123.00,142.00,178.00",,3025.00,,,No manual box matched this rule box at IoU threshold.
training_2_frame_033,manual_only_missed_by_rule,,manual_384,,single_cell,,,"69.65,142.07,102.66,184.07",,1386.42,,No rule box matched this manual box at IoU threshold.
training_2_frame_033,manual_only_missed_by_rule,,manual_385,,single_cell,,,"110.66,140.07,137.66,176.07",,972.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_033,manual_only_missed_by_rule,,manual_386,,single_cell,,,"86.65,105.07,132.66,156.07",,2346.51,,No rule box matched this manual box at IoU threshold.
training_2_frame_024,class_mismatch_box_match,rule_236,manual_391,early_bud_pair,single_cell,0.7664,"186.00,36.00,230.00,73.00","179.66,33.06,229.66,71.06",1628.00,1900.00,0.8568,
training_2_frame_024,same_class_box_match,rule_235,manual_390,early_bud_pair,early_bud_pair,0.7228,"96.00,62.00,135.00,112.00","98.66,57.06,138.66,108.07",1950.00,2040.40,0.9557,
training_2_frame_024,same_class_box_match,rule_234,manual_389,early_bud_pair,early_bud_pair,0.6807,"107.00,120.00,143.00,172.00","95.66,117.07,145.66,172.07",1872.00,2750.00,0.6807,
training_2_frame_012,same_class_box_match,rule_222,manual_392,mother_bud_pair,mother_bud_pair,0.8203,"107.00,8.00,169.00,75.00","102.66,7.06,163.66,73.06",4154.00,4026.00,1.0318,
training_2_frame_012,class_mismatch_box_match,rule_224,manual_393,single_cell,mother_bud_pair,0.5232,"177.00,61.00,217.00,99.00","171.66,62.06,216.66,123.07",1520.00,2745.45,0.5536,
training_2_frame_012,class_mismatch_box_match,rule_223,manual_394,mother_bud_pair,early_bud_pair,0.5157,"145.00,55.00,209.00,125.00","143.66,50.06,186.66,114.07",4480.00,2752.43,1.6277,
training_2_frame_112,same_class_box_match,rule_306,manual_397,mother_bud_pair,mother_bud_pair,0.8067,"158.00,89.00,213.00,136.00","155.66,86.07,212.66,131.07",2585.00,2565.00,1.0078,
training_2_frame_112,same_class_box_match,rule_305,manual_396,mother_bud_pair,mother_bud_pair,0.7617,"78.00,51.00,141.00,93.00","72.65,49.06,134.66,91.07",2646.00,2605.04,1.0157,
training_2_frame_112,manual_only_missed_by_rule,,manual_395,,mother_bud_pair,,,"45.65,36.06,88.65,98.07",,2666.43,,No rule box matched this manual box at IoU threshold.
training_2_frame_059,class_mismatch_box_match,rule_256,manual_399,mother_bud_pair,early_bud_pair,0.8661,"98.00,123.00,163.00,182.00","103.66,122.07,161.66,181.07",3835.00,3422.00,1.1207,
training_2_frame_059,same_class_box_match,rule_257,manual_398,mother_bud_pair,mother_bud_pair,0.6797,"97.00,160.00,138.00,224.00","91.66,164.07,133.66,218.07",2624.00,2268.00,1.1570,
training_2_frame_059,manual_only_missed_by_rule,,manual_400,,single_cell,,,"117.66,24.06,158.66,61.06",,1517.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_095,class_mismatch_box_match,rule_292,manual_401,mother_bud_pair,single_cell,0.5348,"101.00,167.00,155.00,217.00","115.66,176.07,153.66,214.07",2700.00,1444.00,1.8698,
training_2_frame_095,manual_only_missed_by_rule,,manual_402,,single_cell,,,"133.66,21.06,169.66,59.06",,1368.00,,No rule box matched this manual box at IoU threshold.
training_2_frame_095,manual_only_missed_by_rule,,manual_403,,mother_bud_pair,,,"65.65,96.07,134.66,143.07",,3243.47,,No rule box matched this manual box at IoU threshold.
training_2_frame_095,manual_only_missed_by_rule,,manual_404,,early_bud_pair,,,"90.66,164.07,135.66,207.07",,1935.00,,No rule box matched this manual box at IoU threshold.
